symbol,type,conf,strategy,buy_px,sell_px,ret,reason,bars,close
sh605388,Shakeout,100,paper_discipline_bull,7.417,7.433,-0.0058,空头信号卖出,1,2026-09-04 18:11:19
sh605388,Shakeout,100,paper_discipline_bull,7.487,7.562,0.002,空头信号卖出,1,2026-09-04 18:11:19
sh605388,Shakeout,100,paper_discipline_bull,7.437,7.862,0.0487,空头信号卖出,1,2026-09-04 18:11:20
sh605388,Shakeout,100,paper_discipline_bull,7.558,7.852,0.0306,空头信号卖出,1,2026-09-04 18:11:20
sh605388,Shakeout,100,paper_discipline_bull,7.838,7.942,0.0052,空头信号卖出,1,2026-09-04 18:11:20
sh605388,Shakeout,100,paper_discipline_bull,7.878,7.942,0.0001,空头信号卖出,1,2026-09-04 18:11:20
sh605388,Shakeout,100,paper_discipline_bull,7.938,8.092,0.0113,空头信号卖出,1,2026-09-04 18:11:20
sh605388,Shakeout,100,paper_discipline_bull,7.908,7.682,-0.0363,空头信号卖出,1,2026-09-04 18:11:21
sh605388,Shakeout,100,paper_discipline_bull,7.938,7.722,-0.035,空头信号卖出,1,2026-09-04 18:11:21
sh605388,Shakeout,100,paper_discipline_bull,7.798,7.592,-0.0342,空头信号卖出,1,2026-09-04 18:11:21
sh605368,Spring,100,paper_discipline_bull,9.691,8.941,-0.0847,条件单:stop_loss,194,2026-09-04 18:11:22
sh605388,Shakeout,100,screener_value_accumulation,8.008,7.373,-0.0866,条件单:stop_loss,0,2026-09-04 18:11:22
sh605377,Spring,100,paper_discipline_bull,7.535,8.663,0.1405,条件单:take_profit,35,2026-09-04 18:11:34
sh605589,Spring,92,screener_value_accumulation,27.254,31.39,0.1426,条件单:take_profit,61,2026-09-04 18:11:35
sh605299,Spring,100,paper_discipline_bull,12.199,12.62,0.0263,空头信号卖出,6,2026-09-04 18:11:37
sh605338,Shakeout,100,paper_discipline_bull,28.501,26.141,-0.0901,条件单:stop_loss,11,2026-09-04 18:11:37
sh605555,Spring,92,paper_discipline_bull,17.097,15.729,-0.0873,条件单:stop_loss,0,2026-09-04 18:11:37
sh605580,ST,100,paper_discipline_bull,23.74,21.479,-0.1024,条件单:stop_loss,11,2026-09-04 18:11:40
sh605577,Spring,95,paper_discipline_bull,12.608,13.407,0.0549,空头信号卖出,10,2026-09-04 18:11:41
sh605577,Spring,95,paper_discipline_bull,13.159,13.211,-0.004,空头信号卖出,1,2026-09-04 18:11:41
sh605378,Spring,95,paper_discipline_bull,21.102,19.684,-0.0746,条件单:stop_loss,2,2026-09-04 18:11:42
sh605305,Spring,79,screener_value_accumulation,40.541,38.312,-0.0625,空头信号卖出,1,2026-09-04 18:11:42
sh605567,Spring,100,paper_discipline_bull,10.2,10.387,0.0102,空头信号卖出,1,2026-09-04 18:11:43
sh605567,Spring,100,paper_discipline_bull,10.091,10.654,0.0474,空头信号卖出,1,2026-09-04 18:11:44
sh605567,Spring,100,paper_discipline_bull,10.576,10.535,-0.0118,空头信号卖出,1,2026-09-04 18:11:45
sh605567,Spring,100,paper_discipline_bull,10.685,10.752,-0.0017,空头信号卖出,1,2026-09-04 18:11:46
sh605567,Spring,100,paper_discipline_bull,10.398,10.999,0.0494,空头信号卖出,1,2026-09-04 18:11:46
sh605336,Spring,93,screener_value_accumulation,15.215,14.216,-0.0731,条件单:stop_loss,17,2026-09-04 18:11:55
sh605303,Spring,98,paper_discipline_bull,22.773,28.521,0.2424,条件单:take_profit,19,2026-09-04 18:12:01
sh605288,ST,100,paper_discipline_bull,56.999,67.353,0.1722,条件单:take_profit,0,2026-09-04 18:12:01
sh605288,ST,100,paper_discipline_bull,62.577,74.088,0.1745,条件单:take_profit,0,2026-09-04 18:12:01
sh605288,ST,100,paper_discipline_bull,68.836,80.491,0.16,条件单:take_profit,0,2026-09-04 18:12:02
sh605580,Spring,100,paper_discipline_bull,20.78,24.018,0.1466,条件单:take_profit,1,2026-09-04 18:12:02
sh605567,Spring,100,paper_discipline_bull,10.537,9.854,-0.0723,条件单:stop_loss,36,2026-09-04 18:12:02
sh605580,Spring,100,paper_discipline_bull,21.879,25.589,0.1602,条件单:take_profit,0,2026-09-04 18:12:02
