symbol,type,conf,strategy,buy_px,sell_px,ret,reason,bars,close
sh605567,Spring,100,paper_discipline_bull,10.398,10.999,0.0494,空头信号卖出,1,2026-09-05 19:26:26
sh605566,Spring,100,paper_discipline_bull,26.998,31.443,0.1554,条件单:take_profit,10,2026-09-05 19:27:39
sh605507,Spring,100,paper_discipline_bull,17.758,16.827,-0.06,条件单:stop_loss,2,2026-09-05 19:27:56
sh605300,Spring,100,screener_value_accumulation,10.768,11.133,0.0257,空头信号卖出,12,2026-09-05 19:28:30
sh605567,Spring,100,paper_discipline_bull,10.537,10.121,-0.0471,条件单:stop_loss,33,2026-09-05 19:28:41
sh605368,ST,100,paper_discipline_bull,7.718,7.403,-0.0485,条件单:stop_loss,9,2026-09-05 19:28:42
sh605288,ST,100,paper_discipline_bull,71.27,76.319,0.0623,空头信号卖出,1,2026-09-05 19:28:43
sh605580,Spring,100,paper_discipline_bull,20.78,24.018,0.1466,条件单:take_profit,1,2026-09-05 19:28:44
sh605288,ST,100,paper_discipline_bull,77.21,77.835,0.0001,空头信号卖出,1,2026-09-05 19:28:44
sh605288,ST,100,paper_discipline_bull,76.288,73.55,-0.0436,条件单:stop_loss,0,2026-09-05 19:28:46
sh605580,Spring,100,paper_discipline_bull,21.879,25.589,0.1602,条件单:take_profit,0,2026-09-05 19:28:46
sh605580,Spring,100,paper_discipline_bull,24.413,29.927,0.2161,条件单:take_profit,2,2026-09-05 19:28:53
sh605580,Spring,100,paper_discipline_bull,27.729,25.684,-0.0811,条件单:stop_loss,1,2026-09-05 19:28:57
sh605300,Spring,100,paper_discipline_bull,10.033,9.299,-0.0805,条件单:stop_loss,6,2026-09-05 19:29:01
sh605368,ST,100,paper_discipline_bull,7.147,6.923,-0.0391,条件单:stop_loss,2,2026-09-05 19:29:08
sh605580,Spring,100,paper_discipline_bull,25.025,24.126,-0.0436,条件单:stop_loss,6,2026-09-05 19:29:13
sh605288,ST,100,screener_value_accumulation,65.325,78.911,0.1984,条件单:take_profit,3,2026-09-05 19:29:25
sh605368,ST,100,paper_discipline_bull,6.927,6.683,-0.0429,条件单:stop_loss,6,2026-09-05 19:29:28
sh605167,Spring,100,paper_discipline_bull,14.064,16.653,0.1747,条件单:take_profit,1,2026-09-05 19:29:34
sh605366,Spring,100,paper_discipline_bull,10.03,11.868,0.1738,条件单:take_profit,0,2026-09-05 19:29:37
sh605366,Spring,100,paper_discipline_bull,11.241,13.057,0.1523,条件单:take_profit,0,2026-09-05 19:29:40
sh605366,Spring,100,paper_discipline_bull,13.083,13.966,0.059,空头信号卖出,2,2026-09-05 19:29:46
sh605599,Spring,100,paper_discipline_bull,14.134,13.686,-0.0394,条件单:stop_loss,0,2026-09-05 19:29:49
sh605183,ST,100,paper_discipline_bull,14.855,14.236,-0.0493,条件单:stop_loss,14,2026-09-05 19:30:20
sh605599,Spring,100,paper_discipline_bull,13.704,15.794,0.1433,条件单:take_profit,19,2026-09-05 19:31:10
sh605398,Spring,100,paper_discipline_bull,18.752,21.199,0.1215,空头信号卖出,11,2026-09-05 19:32:24
sh605577,ST,100,paper_discipline_bull,8.969,10.749,0.1889,条件单:take_profit,27,2026-09-05 19:32:46
sh605289,Spring,100,paper_discipline_bull,101.101,116.623,0.1443,条件单:take_profit,3,2026-09-05 19:32:46
sh605287,Spring,100,screener_value_accumulation,39.499,37.093,-0.0684,条件单:stop_loss,5,2026-09-05 19:32:57
sh603992,Spring,100,paper_discipline_bull,21.582,20.719,-0.0476,条件单:stop_loss,6,2026-09-05 19:33:04
